look_id,look_name,collection_a,collection_b,relationship_type,source_page,evidence
look_018,Sublime,Kumin Cold-only,Ladena,collection_cooccurrence,51,"Both collections appear among products in the ""Sublime"" look on page 51."
look_018,Sublime,Kumin Cold-only,Patio™,collection_cooccurrence,51,"Both collections appear among products in the ""Sublime"" look on page 51."
look_018,Sublime,Kumin Cold-only,Purewash™,collection_cooccurrence,51,"Both collections appear among products in the ""Sublime"" look on page 51."
look_018,Sublime,Kumin Cold-only,Spacity,collection_cooccurrence,51,"Both collections appear among products in the ""Sublime"" look on page 51."
look_018,Sublime,Kumin Cold-only,Span,collection_cooccurrence,51,"Both collections appear among products in the ""Sublime"" look on page 51."
look_018,Sublime,Kumin Cold-only,Summit,collection_cooccurrence,51,"Both collections appear among products in the ""Sublime"" look on page 51."
look_018,Sublime,Ladena,Patio™,collection_cooccurrence,51,"Both collections appear among products in the ""Sublime"" look on page 51."
look_018,Sublime,Ladena,Purewash™,collection_cooccurrence,51,"Both collections appear among products in the ""Sublime"" look on page 51."
look_018,Sublime,Ladena,Spacity,collection_cooccurrence,51,"Both collections appear among products in the ""Sublime"" look on page 51."
look_018,Sublime,Ladena,Span,collection_cooccurrence,51,"Both collections appear among products in the ""Sublime"" look on page 51."
look_018,Sublime,Ladena,Summit,collection_cooccurrence,51,"Both collections appear among products in the ""Sublime"" look on page 51."
look_018,Sublime,Patio™,Purewash™,collection_cooccurrence,51,"Both collections appear among products in the ""Sublime"" look on page 51."
look_018,Sublime,Patio™,Spacity,collection_cooccurrence,51,"Both collections appear among products in the ""Sublime"" look on page 51."
look_018,Sublime,Patio™,Span,collection_cooccurrence,51,"Both collections appear among products in the ""Sublime"" look on page 51."
look_018,Sublime,Patio™,Summit,collection_cooccurrence,51,"Both collections appear among products in the ""Sublime"" look on page 51."
look_018,Sublime,Purewash™,Spacity,collection_cooccurrence,51,"Both collections appear among products in the ""Sublime"" look on page 51."
look_018,Sublime,Purewash™,Span,collection_cooccurrence,51,"Both collections appear among products in the ""Sublime"" look on page 51."
look_018,Sublime,Purewash™,Summit,collection_cooccurrence,51,"Both collections appear among products in the ""Sublime"" look on page 51."
look_018,Sublime,Spacity,Span,collection_cooccurrence,51,"Both collections appear among products in the ""Sublime"" look on page 51."
look_018,Sublime,Spacity,Summit,collection_cooccurrence,51,"Both collections appear among products in the ""Sublime"" look on page 51."
look_018,Sublime,Span,Summit,collection_cooccurrence,51,"Both collections appear among products in the ""Sublime"" look on page 51."
look_019,Sublime,Bardon™,Complementary™,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Bardon™,Cruz™,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Bardon™,Cruz™ Soap,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Bardon™,Fore Tri,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Bardon™,Kumin Cold-only,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Bardon™,Ladena,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Bardon™,Lynk™,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Bardon™,Patio™,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Bardon™,Purewash™,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Bardon™,SoftPress™,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Bardon™,Spacity,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Bardon™,Span,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Complementary™,Cruz™,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Complementary™,Cruz™ Soap,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Complementary™,Fore Tri,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Complementary™,Kumin Cold-only,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Complementary™,Ladena,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Complementary™,Lynk™,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Complementary™,Patio™,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Complementary™,Purewash™,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Complementary™,SoftPress™,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Complementary™,Spacity,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Complementary™,Span,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Cruz™,Cruz™ Soap,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Cruz™,Fore Tri,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Cruz™,Kumin Cold-only,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Cruz™,Ladena,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Cruz™,Lynk™,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Cruz™,Patio™,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Cruz™,Purewash™,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Cruz™,SoftPress™,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Cruz™,Spacity,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Cruz™,Span,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Cruz™ Soap,Fore Tri,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Cruz™ Soap,Kumin Cold-only,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Cruz™ Soap,Ladena,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Cruz™ Soap,Lynk™,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Cruz™ Soap,Patio™,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Cruz™ Soap,Purewash™,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Cruz™ Soap,SoftPress™,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Cruz™ Soap,Spacity,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Cruz™ Soap,Span,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Fore Tri,Kumin Cold-only,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Fore Tri,Ladena,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Fore Tri,Lynk™,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Fore Tri,Patio™,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Fore Tri,Purewash™,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Fore Tri,SoftPress™,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Fore Tri,Spacity,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Fore Tri,Span,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Kumin Cold-only,Ladena,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Kumin Cold-only,Lynk™,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Kumin Cold-only,Patio™,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Kumin Cold-only,Purewash™,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Kumin Cold-only,SoftPress™,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Kumin Cold-only,Spacity,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Kumin Cold-only,Span,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Ladena,Lynk™,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
look_019,Sublime,Ladena,Patio™,collection_cooccurrence,53,"Both collections appear among products in the ""Sublime"" look on page 53."
