relationship_id,look_id,look_name,source_sku,target_sku,relationship_type,source_page,evidence,confidence,review_required,review_reason
rel_0183,look_004,Superior,K-27731IN-AF,K-7314IN-AF,design_co_occurrence,19,"Both products appear in the same ""Superior"" look on page 19.",high,false,
rel_0184,look_004,Superior,K-27731IN-AF,K-20746IN-AF,design_co_occurrence,19,"Both products appear in the same ""Superior"" look on page 19.",high,false,
rel_0185,look_004,Superior,K-27731IN-AF,K-20740IN-A-NA,design_co_occurrence,19,"Both products appear in the same ""Superior"" look on page 19.",high,false,
rel_0186,look_004,Superior,K-27731IN-AF,K-16346IN-AF,design_co_occurrence,19,"Both products appear in the same ""Superior"" look on page 19.",high,false,
rel_0187,look_004,Superior,K-25761IN-9-AF,K-25765IN-AF,design_co_occurrence,19,"Both products appear in the same ""Superior"" look on page 19.",high,false,
rel_0188,look_004,Superior,K-25761IN-9-AF,K-26351IN-P-NA,design_co_occurrence,19,"Both products appear in the same ""Superior"" look on page 19.",high,false,
rel_0189,look_004,Superior,K-25761IN-9-AF,K-7314IN-AF,design_co_occurrence,19,"Both products appear in the same ""Superior"" look on page 19.",high,false,
rel_0190,look_004,Superior,K-25761IN-9-AF,K-20746IN-AF,design_co_occurrence,19,"Both products appear in the same ""Superior"" look on page 19.",high,false,
rel_0191,look_004,Superior,K-25761IN-9-AF,K-20740IN-A-NA,design_co_occurrence,19,"Both products appear in the same ""Superior"" look on page 19.",high,false,
rel_0192,look_004,Superior,K-25761IN-9-AF,K-16346IN-AF,design_co_occurrence,19,"Both products appear in the same ""Superior"" look on page 19.",high,false,
rel_0193,look_004,Superior,K-25765IN-AF,K-26351IN-P-NA,design_co_occurrence,19,"Both products appear in the same ""Superior"" look on page 19.",high,false,
rel_0194,look_004,Superior,K-25765IN-AF,K-7314IN-AF,design_co_occurrence,19,"Both products appear in the same ""Superior"" look on page 19.",high,false,
rel_0195,look_004,Superior,K-25765IN-AF,K-20746IN-AF,design_co_occurrence,19,"Both products appear in the same ""Superior"" look on page 19.",high,false,
rel_0196,look_004,Superior,K-25765IN-AF,K-20740IN-A-NA,design_co_occurrence,19,"Both products appear in the same ""Superior"" look on page 19.",high,false,
rel_0197,look_004,Superior,K-25765IN-AF,K-16346IN-AF,design_co_occurrence,19,"Both products appear in the same ""Superior"" look on page 19.",high,false,
rel_0198,look_004,Superior,K-26351IN-P-NA,K-7314IN-AF,design_co_occurrence,19,"Both products appear in the same ""Superior"" look on page 19.",high,false,
rel_0199,look_004,Superior,K-26351IN-P-NA,K-20746IN-AF,design_co_occurrence,19,"Both products appear in the same ""Superior"" look on page 19.",high,false,
rel_0200,look_004,Superior,K-26351IN-P-NA,K-20740IN-A-NA,design_co_occurrence,19,"Both products appear in the same ""Superior"" look on page 19.",high,false,
rel_0201,look_004,Superior,K-26351IN-P-NA,K-16346IN-AF,design_co_occurrence,19,"Both products appear in the same ""Superior"" look on page 19.",high,false,
rel_0202,look_004,Superior,K-7314IN-AF,K-20746IN-AF,design_co_occurrence,19,"Both products appear in the same ""Superior"" look on page 19.",high,false,
rel_0203,look_004,Superior,K-7314IN-AF,K-20740IN-A-NA,design_co_occurrence,19,"Both products appear in the same ""Superior"" look on page 19.",high,false,
rel_0204,look_004,Superior,K-7314IN-AF,K-16346IN-AF,design_co_occurrence,19,"Both products appear in the same ""Superior"" look on page 19.",high,false,
rel_0205,look_004,Superior,K-20746IN-AF,K-20740IN-A-NA,design_co_occurrence,19,"Both products appear in the same ""Superior"" look on page 19.",high,false,
rel_0206,look_004,Superior,K-20746IN-AF,K-16346IN-AF,design_co_occurrence,19,"Both products appear in the same ""Superior"" look on page 19.",high,false,
rel_0207,look_004,Superior,K-20740IN-A-NA,K-16346IN-AF,design_co_occurrence,19,"Both products appear in the same ""Superior"" look on page 19.",high,false,
rel_0208,look_005,Aspire,K-23475IN-4ND-CP,K-5373IN-0,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0209,look_005,Aspire,K-23475IN-4ND-CP,K-5413IN-P-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0210,look_005,Aspire,K-23475IN-4ND-CP,K-26994IN-0,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0211,look_005,Aspire,K-23475IN-4ND-CP,K-97258IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0212,look_005,Aspire,K-23475IN-4ND-CP,K-26294IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0213,look_005,Aspire,K-23475IN-4ND-CP,K-23497IN-4-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0214,look_005,Aspire,K-23475IN-4ND-CP,K-26299IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0215,look_005,Aspire,K-23475IN-4ND-CP,K-23512IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0216,look_005,Aspire,K-23475IN-4ND-CP,K-26351IN-P-NA,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0217,look_005,Aspire,K-23475IN-4ND-CP,K-75823IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0218,look_005,Aspire,K-23475IN-4ND-CP,K-45433IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0219,look_005,Aspire,K-23475IN-4ND-CP,K-99924IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0220,look_005,Aspire,K-23475IN-4ND-CP,K-16347IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0221,look_005,Aspire,K-5373IN-0,K-5413IN-P-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0222,look_005,Aspire,K-5373IN-0,K-26994IN-0,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0223,look_005,Aspire,K-5373IN-0,K-97258IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0224,look_005,Aspire,K-5373IN-0,K-26294IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0225,look_005,Aspire,K-5373IN-0,K-23497IN-4-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0226,look_005,Aspire,K-5373IN-0,K-26299IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0227,look_005,Aspire,K-5373IN-0,K-23512IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0228,look_005,Aspire,K-5373IN-0,K-26351IN-P-NA,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0229,look_005,Aspire,K-5373IN-0,K-75823IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0230,look_005,Aspire,K-5373IN-0,K-45433IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0231,look_005,Aspire,K-5373IN-0,K-99924IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0232,look_005,Aspire,K-5373IN-0,K-16347IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0233,look_005,Aspire,K-5413IN-P-CP,K-26994IN-0,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0234,look_005,Aspire,K-5413IN-P-CP,K-97258IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0235,look_005,Aspire,K-5413IN-P-CP,K-26294IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0236,look_005,Aspire,K-5413IN-P-CP,K-23497IN-4-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0237,look_005,Aspire,K-5413IN-P-CP,K-26299IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0238,look_005,Aspire,K-5413IN-P-CP,K-23512IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0239,look_005,Aspire,K-5413IN-P-CP,K-26351IN-P-NA,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0240,look_005,Aspire,K-5413IN-P-CP,K-75823IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0241,look_005,Aspire,K-5413IN-P-CP,K-45433IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0242,look_005,Aspire,K-5413IN-P-CP,K-99924IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0243,look_005,Aspire,K-5413IN-P-CP,K-16347IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0244,look_005,Aspire,K-26994IN-0,K-97258IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0245,look_005,Aspire,K-26994IN-0,K-26294IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0246,look_005,Aspire,K-26994IN-0,K-23497IN-4-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0247,look_005,Aspire,K-26994IN-0,K-26299IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0248,look_005,Aspire,K-26994IN-0,K-23512IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0249,look_005,Aspire,K-26994IN-0,K-26351IN-P-NA,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0250,look_005,Aspire,K-26994IN-0,K-75823IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0251,look_005,Aspire,K-26994IN-0,K-45433IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0252,look_005,Aspire,K-26994IN-0,K-99924IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0253,look_005,Aspire,K-26994IN-0,K-16347IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0254,look_005,Aspire,K-97258IN-CP,K-26294IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0255,look_005,Aspire,K-97258IN-CP,K-23497IN-4-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0256,look_005,Aspire,K-97258IN-CP,K-26299IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0257,look_005,Aspire,K-97258IN-CP,K-23512IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0258,look_005,Aspire,K-97258IN-CP,K-26351IN-P-NA,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0259,look_005,Aspire,K-97258IN-CP,K-75823IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0260,look_005,Aspire,K-97258IN-CP,K-45433IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0261,look_005,Aspire,K-97258IN-CP,K-99924IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0262,look_005,Aspire,K-97258IN-CP,K-16347IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0263,look_005,Aspire,K-26294IN-CP,K-23497IN-4-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0264,look_005,Aspire,K-26294IN-CP,K-26299IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0265,look_005,Aspire,K-26294IN-CP,K-23512IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0266,look_005,Aspire,K-26294IN-CP,K-26351IN-P-NA,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0267,look_005,Aspire,K-26294IN-CP,K-75823IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0268,look_005,Aspire,K-26294IN-CP,K-45433IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0269,look_005,Aspire,K-26294IN-CP,K-99924IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0270,look_005,Aspire,K-26294IN-CP,K-16347IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0271,look_005,Aspire,K-23497IN-4-CP,K-26299IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0272,look_005,Aspire,K-23497IN-4-CP,K-23512IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0273,look_005,Aspire,K-23497IN-4-CP,K-26351IN-P-NA,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0274,look_005,Aspire,K-23497IN-4-CP,K-75823IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0275,look_005,Aspire,K-23497IN-4-CP,K-45433IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0276,look_005,Aspire,K-23497IN-4-CP,K-99924IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0277,look_005,Aspire,K-23497IN-4-CP,K-16347IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0278,look_005,Aspire,K-26299IN-CP,K-23512IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0279,look_005,Aspire,K-26299IN-CP,K-26351IN-P-NA,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0280,look_005,Aspire,K-26299IN-CP,K-75823IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0281,look_005,Aspire,K-26299IN-CP,K-45433IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0282,look_005,Aspire,K-26299IN-CP,K-99924IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0283,look_005,Aspire,K-26299IN-CP,K-16347IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0284,look_005,Aspire,K-23512IN-CP,K-26351IN-P-NA,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0285,look_005,Aspire,K-23512IN-CP,K-75823IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0286,look_005,Aspire,K-23512IN-CP,K-45433IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0287,look_005,Aspire,K-23512IN-CP,K-99924IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
rel_0288,look_005,Aspire,K-23512IN-CP,K-16347IN-CP,design_co_occurrence,23,"Both products appear in the same ""Aspire"" look on page 23.",high,false,
